"EDA 14 Analyze the distribution of bookings through different booking channels (e.g., online travel agents,
direct bookings) and calculate the percentage of bookings through each channel.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribution_channel,distribution_channel_id,market_segment,market_segment_id,meal,required_car_parking_spaces,total_of_special_requests,is_repeated_guest,reserved_room_type,assigned_room_type,is_repeated_guest,avg_lead_time,,distribution_channel,distribution_channel_id,is_repeated_guest,count(*),,is_repeated_guest,guest_count,,meal,required_car_parking_spaces,total_of_special_requests,is_repeated_guest,count(*),,reserved_room_type,assigned_room_type,is_repeated_guest,count(*)
TA/TO,3,Offline TA/TO,4,BB,0,1,0,A,D,0,70.1502,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,0,0,E,E,0,28.3814,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,0,0,C,I,0,9,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,1,0,D,I,0,63.0833,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,1,0,D,E,0,62.2105,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,1,1,0,E,E,0,91.0811,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,1,0,D,E,0,37,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,1,0,0,D,F,0,117,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,1,1,0,D,D,0,89.3333,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,0,0,D,G,0,57.75,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,1,0,A,D,0,32.0878,,,,,,,,,,,,,,,,,,,
TA/TO,3,Direct,1,BB,0,2,0,D,D,0,10.8,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,0,0,A,F,0,97.72,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,0,0,A,F,0,52.7419,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,3,0,A,D,0,85.5375,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,0,0,0,C,C,0,100.2917,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,0,0,A,I,0,39.8,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,0,0,E,F,0,47.6667,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,2,0,A,E,0,105.75,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,0,0,A,G,0,18.1429,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,1,2,0,A,E,0,58,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,2,0,F,F,0,56.9787,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,0,0,0,A,C,0,189.4717,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,1,2,0,A,A,0,63.8333,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,0,2,0,D,F,0,44.75,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,0,0,0,A,C,0,11.6667,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,0,0,F,F,0,59.8966,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,0,0,D,D,0,59.595,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,1,1,0,A,A,0,71.5147,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,1,0,D,E,0,54.1704,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,0,0,0,D,I,0,102,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,2,0,A,E,0,109.7143,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,0,1,0,A,D,0,181.8132,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,0,0,0,H,H,0,135.0909,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,0,1,0,A,D,0,44.7222,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,3,0,D,D,0,100.4731,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,1,0,A,H,0,38.1538,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,0,2,0,G,G,0,138.3333,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,FB,1,0,0,C,C,0,52,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,1,3,0,E,E,0,54,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,1,0,0,E,I,0,46,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,1,0,E,E,0,53.3654,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,0,1,0,C,C,0,180.9286,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,1,4,0,E,E,0,103,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,1,1,0,E,E,0,113.4286,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,1,4,0,A,A,0,104,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,0,0,0,A,A,0,97.1583,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,1,0,C,C,0,43.3636,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,0,0,C,F,0,21,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,0,2,0,C,C,0,112,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,1,2,0,C,C,0,91.125,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,1,0,0,A,D,0,32.6222,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,2,0,D,I,0,0.5,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,1,0,D,F,0,7.8571,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,0,0,L,F,0,0,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,1,0,E,F,0,52.65,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,1,1,0,G,C,0,9,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,1,4,0,A,A,0,7,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,3,0,G,G,0,59.1538,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,2,0,E,I,0,78.5,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,4,0,D,D,0,102.2115,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,1,0,D,F,0,32.6,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,3,0,A,H,0,4,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,1,2,0,C,C,0,116,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,1,0,G,H,0,5,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,1,1,0,E,F,0,41.6667,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,1,3,0,A,D,0,3.5,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,1,1,0,G,G,0,12,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,FB,1,3,0,C,C,0,75,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,0,0,0,F,F,0,72.3659,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,1,2,0,A,A,0,139.3333,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,2,0,E,F,0,121.9286,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,FB,1,1,0,C,C,0,81,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,2,0,D,F,0,59,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,1,0,G,G,0,60.4091,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,FB,1,2,0,E,E,0,143.5,,,,,,,,,,,,,,,,,,,
Corporate,2,Groups,6,BB,0,0,0,A,A,0,165.5712,,,,,,,,,,,,,,,,,,,
Corporate,2,Groups,6,BB,0,1,0,G,G,0,33,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,1,0,0,E,F,0,15.6667,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,0,0,0,E,E,0,68.4806,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,0,0,D,E,0,97.6622,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,2,0,C,C,0,112.8095,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,2,0,D,E,0,90.7692,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,2,0,A,B,0,49.5,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,2,0,A,D,0,57.5758,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,1,0,A,D,0,51.4255,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,2,0,A,B,0,85.193,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,1,0,0,D,E,0,17.3333,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,3,0,E,E,0,112.2963,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,FB,1,1,0,D,D,0,108.3333,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,1,1,0,A,A,0,56.4889,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,0,0,A,G,0,43.6667,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,FB,0,2,0,E,E,0,85.5,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,3,0,C,C,0,126,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,1,0,D,A,0,89.75,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,0,0,A,C,0,80.6667,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,0,2,0,A,D,0,34,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,0,0,0,D,D,0,70.5968,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,1,0,A,B,0,109.3023,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,0,0,0,C,C,0,94.25,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,1,0,D,D,0,45.3692,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,FB,0,0,0,A,A,0,132.4,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,1,1,0,D,D,0,74.7436,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,3,0,D,D,0,119.7143,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,1,2,0,D,D,0,55,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,1,0,0,A,C,0,65,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,0,3,0,D,D,0,181.875,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,1,0,H,H,0,80,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,0,4,0,E,E,0,137,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,0,2,0,A,A,0,78.5405,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,1,0,A,H,0,24,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,0,0,A,F,0,8.931,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,FB,1,0,0,C,C,0,58,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,3,0,D,D,0,60.2326,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,FB,0,1,0,C,C,0,70,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,2,0,E,G,0,102,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,2,0,D,E,0,40.5556,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,0,0,A,B,0,131.8862,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,3,0,A,G,0,30,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,1,0,A,A,0,45.8932,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,2,0,D,G,0,4,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,FB,0,1,0,A,D,0,23,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,1,0,A,C,0,115,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,FB,0,2,0,F,F,0,25,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,1,0,E,F,0,90.2857,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,0,0,A,A,0,28.4076,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,2,0,A,D,0,45.9661,,,,,,,,,,,,,,,,,,,
Direct,1,Offline TA/TO,4,HB,0,0,0,A,A,0,28,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,0,0,A,D,0,11.5789,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,4,0,A,A,0,134,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,2,0,E,F,0,70.1111,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,0,1,0,A,C,0,68.6667,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,FB,0,0,0,A,B,0,48,,,,,,,,,,,,,,,,,,,
TA/TO,3,Direct,1,BB,0,0,0,A,A,0,92.5882,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,1,0,0,A,A,0,105.4839,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,0,0,0,A,E,0,13.1839,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,BB,0,0,0,A,C,0,160.9107,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,1,0,0,D,E,0,61,,,,,,,,,,,,,,,,,,,
Direct,1,Corporate,2,BB,0,0,0,A,A,0,30.4468,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,1,0,0,A,C,0,53.8,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,1,0,E,F,0,143.8,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,1,2,0,E,F,0,86.5,,,,,,,,,,,,,,,,,,,
TA/TO,3,Direct,1,BB,0,2,0,A,A,0,143.2857,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,2,0,D,D,0,30.087,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,0,3,0,D,D,0,99.6471,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,0,0,G,I,0,49,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,1,0,0,D,F,0,0,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,2,0,A,F,0,47.5,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,BB,1,0,0,A,C,0,197,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,FB,0,0,0,E,E,0,110,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,1,0,E,F,0,58.2632,,,,,,,,,,,,,,,,,,,
TA/TO,3,Direct,1,HB,0,0,0,E,E,0,114,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,FB,1,0,0,A,B,0,52,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,2,0,G,G,0,141.7895,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,2,0,F,F,0,82.3973,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,1,1,0,H,H,0,115.5,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,3,0,D,G,0,69,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,2,0,A,C,0,58,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,0,1,0,A,I,0,28.25,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,0,0,F,G,0,53.875,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,2,0,A,F,0,20.8,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,0,0,F,F,0,31.6429,,,,,,,,,,,,,,,,,,,
Direct,1,Complementary,5,BB,0,0,0,C,H,0,3,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,2,0,H,H,0,129.1667,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,0,0,A,C,0,2.3913,,,,,,,,,,,,,,,,,,,
Direct,1,Corporate,2,BB,0,0,0,A,D,0,4,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,1,0,G,F,0,60.25,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,BB,0,0,0,A,A,0,211.5215,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,0,0,E,F,0,57.0323,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,2,0,E,F,0,24.1429,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,0,0,A,G,0,156,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,1,1,0,D,D,0,75.7692,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,0,2,0,C,C,0,19,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,0,0,A,E,0,70.9479,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,0,0,H,H,0,31.5161,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,1,0,F,F,0,45.0217,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,0,0,E,F,0,97.5,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,2,0,E,E,0,62.9211,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,1,0,0,D,F,0,99,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,0,0,0,D,E,0,106.6818,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,HB,0,0,0,A,A,0,169.0666,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,HB,0,1,0,A,A,0,214.9607,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,1,1,0,D,G,0,111,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,0,0,0,E,F,0,194.6,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,1,0,D,F,0,78.4,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,1,0,A,E,0,45.8824,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,HB,0,0,0,A,C,0,180.4,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,1,0,F,F,0,70,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,1,0,0,A,B,0,74,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,3,0,A,F,0,44,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,0,0,0,A,F,0,155.9167,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,0,0,C,G,0,6,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,SC,0,1,0,A,A,0,31.0625,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,1,0,F,F,0,81.8654,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,0,0,0,E,F,0,10.8571,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,1,0,E,G,0,73.25,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,0,0,0,D,D,0,23.712,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,0,0,D,G,0,111.5714,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,0,0,0,G,G,0,8.7143,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,0,1,0,A,H,0,2,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,1,2,0,D,E,0,43.75,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,2,0,A,G,0,32.4444,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,0,2,0,D,D,0,78.6923,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,2,0,A,H,0,0,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,FB,0,0,0,A,A,0,135.1327,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,Undefined,0,0,0,A,A,0,94.6533,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,Undefined,0,0,0,A,A,0,92.9791,,,,,,,,,,,,,,,,,,,
Direct,1,Groups,6,HB,0,0,0,D,D,0,174.7704,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,3,0,E,E,0,205.2222,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,0,1,0,E,F,0,92.75,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,FB,0,0,0,D,D,0,75,,,,,,,,,,,,,,,,,,,
Direct,1,Groups,6,BB,0,0,0,A,A,0,157.0699,,,,,,,,,,,,,,,,,,,
Corporate,2,Groups,6,BB,0,0,0,D,D,0,52.697,,,,,,,,,,,,,,,,,,,
Direct,1,Groups,6,HB,0,0,0,A,A,0,168.7233,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,0,0,0,A,D,0,16.0171,,,,,,,,,,,,,,,,,,,
Corporate,2,Direct,1,BB,0,0,0,A,A,0,14,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,1,0,0,A,A,0,12.9451,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,2,1,0,F,G,0,155,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,1,0,0,D,E,0,5,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,1,1,A,D,1,3.2222,,,,,,,,,,,,,,,,,,,
Corporate,2,Groups,6,BB,0,0,0,A,C,0,176.4848,,,,,,,,,,,,,,,,,,,
Direct,1,Complementary,5,BB,0,1,0,F,F,0,4.125,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,2,1,A,D,1,5.8571,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,1,1,A,A,1,11.2759,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,0,0,C,C,0,63.6667,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,0,1,D,D,1,16.8235,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,0,0,A,E,0,39.5385,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,0,0,1,A,A,1,9.6827,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,1,0,1,A,D,1,5.84,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,HB,0,0,0,A,C,0,163.2609,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,0,0,1,A,D,1,6.7365,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,1,1,D,I,1,0,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,1,0,F,I,0,44,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,0,0,A,F,0,20.2,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,0,0,0,A,H,0,4.75,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,Undefined,0,0,0,D,D,0,139,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,Undefined,0,2,0,A,A,0,166.4286,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,3,1,A,A,1,49.8571,,,,,,,,,,,,,,,,,,,
TA/TO,3,Direct,1,BB,1,1,1,A,I,1,19,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,1,1,D,D,1,115.5714,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,0,0,E,G,0,126,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,1,0,A,F,0,27.2857,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,HB,0,0,0,A,D,0,137.3455,,,,,,,,,,,,,,,,,,,
Corporate,2,Groups,6,BB,0,1,0,A,A,0,144.1667,,,,,,,,,,,,,,,,,,,
Direct,1,Groups,6,BB,0,0,0,A,D,0,180.3333,,,,,,,,,,,,,,,,,,,
Corporate,2,Groups,6,HB,0,1,0,E,A,0,1,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,1,1,0,A,D,0,18.1818,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,0,1,A,A,1,8.3103,,,,,,,,,,,,,,,,,,,
Direct,1,Groups,6,Undefined,0,0,0,A,C,0,38.25,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,1,2,0,A,D,0,41.875,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,2,0,C,C,0,70.4375,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,Undefined,0,0,0,E,E,0,107,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,HB,0,0,0,D,D,0,233.1618,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,0,1,D,D,1,1.2,,,,,,,,,,,,,,,,,,,
TA/TO,3,Complementary,5,BB,0,2,0,D,D,0,17.5,,,,,,,,,,,,,,,,,,,
Direct,1,Complementary,5,BB,1,2,0,G,G,0,13,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,BB,0,0,0,E,E,0,159.6618,,,,,,,,,,,,,,,,,,,
TA/TO,3,Corporate,2,BB,0,0,0,A,A,0,82.6376,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,1,0,A,E,0,18.9697,,,,,,,,,,,,,,,,,,,
